y,f0,f1,f2
0,580.0,580.0,580
0,580.0,580.0,588
1,580.0,588.0,580
1,588.0,580.0,580
1,580.0,580.0,580
1,580.0,580.0,580
1,580.0,580.0,580
1,580.0,580.0,580
1,580.0,580.0,636
1,580.0,636.0,524
1,636.0,524.0,580
1,524.0,580.0,580
1,580.0,580.0,576
1,580.0,576.0,580
0,576.0,580.0,568
0,580.0,568.0,576
0,568.0,576.0,576
0,576.0,576.0,580
0,576.0,580.0,568
0,580.0,568.0,580
0,568.0,580.0,580
0,580.0,580.0,588
1,580.0,588.0,576
1,588.0,576.0,580
1,576.0,580.0,592
1,580.0,592.0,580
1,592.0,580.0,580
1,580.0,580.0,640
1,580.0,640.0,524
1,640.0,524.0,580
1,524.0,580.0,576
1,580.0,576.0,580
1,576.0,580.0,572
1,580.0,572.0,584
0,572.0,584.0,576
0,584.0,576.0,580
0,576.0,580.0,584
0,580.0,584.0,588
0,584.0,588.0,580
0,588.0,580.0,580
0,580.0,580.0,580
1,580.0,580.0,584
1,580.0,584.0,576
1,584.0,576.0,580
1,576.0,580.0,572
1,580.0,572.0,576
1,572.0,576.0,636
1,576.0,636.0,524
1,636.0,524.0,572
1,524.0,572.0,580
1,572.0,580.0,572
1,580.0,572.0,576
1,572.0,576.0,580
0,576.0,580.0,580
0,580.0,580.0,576
0,580.0,576.0,580
0,576.0,580.0,568
0,580.0,568.0,588
0,568.0,588.0,572
0,588.0,572.0,580
0,572.0,580.0,576
0,580.0,576.0,576
0,576.0,576.0,568
0,581.8588235294118,581.8588235294118,580
0,581.8588235294118,580.0,576
0,580.0,576.0,576
0,576.0,576.0,572
0,576.0,572.0,576
0,572.0,576.0,580
0,576.0,580.0,564
0,580.0,564.0,580
0,564.0,580.0,580
0,580.0,580.0,560
1,580.0,560.0,592
1,560.0,592.0,572
1,592.0,572.0,576
1,572.0,576.0,576
1,576.0,576.0,580
1,576.0,580.0,568
1,580.0,568.0,632
1,568.0,632.0,520
1,632.0,520.0,576
1,520.0,576.0,568
1,576.0,568.0,580
1,568.0,580.0,576
1,580.0,576.0,576
1,576.0,576.0,580
0,576.0,580.0,576
0,580.0,576.0,576
0,576.0,576.0,584
0,576.0,584.0,580
0,584.0,580.0,580
0,580.0,580.0,584
0,580.0,584.0,576
0,584.0,576.0,580
0,576.0,580.0,580
0,580.0,580.0,580
0,580.0,580.0,580
0,580.0,580.0,1164
0,580.0,1164.0,576
0,1164.0,576.0,632
0,576.0,632.0,524
0,632.0,524.0,572
0,524.0,572.0,584
0,572.0,584.0,576
0,584.0,576.0,576
0,576.0,576.0,580
0,576.0,580.0,580
0,580.0,580.0,576
0,580.0,576.0,580
0,576.0,580.0,580
1,580.0,580.0,580
1,580.0,580.0,580
1,580.0,580.0,580
1,580.0,580.0,584
1,580.0,584.0,576
1,584.0,576.0,640
1,576.0,640.0,532
1,640.0,532.0,584
1,532.0,584.0,580
1,584.0,580.0,580
1,580.0,580.0,580
0,580.0,580.0,576
0,580.0,576.0,580
0,576.0,580.0,576
0,580.0,576.0,572
0,576.0,572.0,576
0,572.0,576.0,572
0,576.0,572.0,576
0,572.0,576.0,580
0,576.0,580.0,568
0,580.0,568.0,572
0,568.0,572.0,568
0,572.0,568.0,576
0,568.0,576.0,564
0,576.0,564.0,572
0,564.0,572.0,572
0,572.0,572.0,572
0,572.0,572.0,572
0,572.0,572.0,568
0,572.0,568.0,576
0,568.0,576.0,568
0,576.0,568.0,576
0,568.0,576.0,568
0,576.0,568.0,576
0,568.0,576.0,568
0,576.0,568.0,576
0,568.0,576.0,576
0,576.0,576.0,572
0,576.0,572.0,568
0,572.0,568.0,576
0,568.0,576.0,568
0,576.0,568.0,560
0,568.0,560.0,580
0,560.0,580.0,568
0,580.0,568.0,572
0,568.0,572.0,564
0,572.0,564.0,576
0,564.0,576.0,564
0,576.0,564.0,568
0,564.0,568.0,572
0,568.0,572.0,568
0,572.0,568.0,568
0,568.0,568.0,568
0,568.0,568.0,572
0,568.0,572.0,564
0,572.0,564.0,572
1,564.0,572.0,568
1,572.0,568.0,564
1,568.0,564.0,572
1,564.0,572.0,568
1,572.0,568.0,568
1,568.0,568.0,616
1,568.0,616.0,516
1,616.0,516.0,568
1,516.0,568.0,568
1,568.0,568.0,568
1,568.0,568.0,564
0,568.0,564.0,572
0,564.0,572.0,560
0,572.0,560.0,568
0,560.0,568.0,568
0,568.0,568.0,564
0,568.0,564.0,564
0,564.0,564.0,564
0,564.0,564.0,564
0,564.0,564.0,560
0,564.0,560.0,572
0,560.0,572.0,560
0,572.0,560.0,560
1,560.0,560.0,564
1,560.0,564.0,564
1,564.0,564.0,560
1,564.0,560.0,568
1,560.0,568.0,568
1,568.0,568.0,620
1,568.0,620.0,508
1,620.0,508.0,572
1,508.0,572.0,564
1,572.0,564.0,564
1,564.0,564.0,572
1,564.0,572.0,564
1,572.0,564.0,564
1,564.0,564.0,564
1,564.0,564.0,616
1,564.0,616.0,516
1,616.0,516.0,564
1,516.0,564.0,564
1,564.0,564.0,568
1,564.0,568.0,568
1,568.0,568.0,564
1,568.0,564.0,564
1,564.0,564.0,572
1,564.0,572.0,620
1,572.0,620.0,516
1,620.0,516.0,564
1,516.0,564.0,568
0,564.0,568.0,568
0,568.0,568.0,1136
0,568.0,1136.0,572
0,1136.0,572.0,564
0,572.0,564.0,576
0,564.0,576.0,564
0,576.0,564.0,576
0,564.0,576.0,1132
0,576.0,1132.0,572
0,1132.0,572.0,560
0,572.0,560.0,568
0,560.0,568.0,568
0,568.0,568.0,564
0,568.0,564.0,564
0,564.0,564.0,564
0,564.0,564.0,568
0,590.9333333333333,590.9333333333333,564
0,590.9333333333333,564.0,564
0,564.0,564.0,564
0,564.0,564.0,576
0,564.0,576.0,560
0,576.0,560.0,576
0,560.0,576.0,568
0,576.0,568.0,560
0,568.0,560.0,576
0,560.0,576.0,568
0,576.0,568.0,572
0,568.0,572.0,564
0,572.0,564.0,580
0,564.0,580.0,564
0,580.0,564.0,568
0,564.0,568.0,572
0,568.0,572.0,564
0,572.0,564.0,572
1,564.0,572.0,564
1,572.0,564.0,568
1,564.0,568.0,616
1,568.0,616.0,520
1,616.0,520.0,572
1,520.0,572.0,564
1,572.0,564.0,576
1,564.0,576.0,568
1,576.0,568.0,580
1,568.0,580.0,624
1,580.0,624.0,532
1,624.0,532.0,568
1,532.0,568.0,576
1,568.0,576.0,572
0,576.0,572.0,576
0,572.0,576.0,572
0,576.0,572.0,588
0,572.0,588.0,576
0,588.0,576.0,580
0,576.0,580.0,584
0,580.0,584.0,576
0,584.0,576.0,580
0,576.0,580.0,576
0,580.0,576.0,580
0,576.0,580.0,576
0,580.0,576.0,576
0,576.0,576.0,576
0,576.0,576.0,580
0,576.0,580.0,1160
0,580.0,1160.0,580
0,1160.0,580.0,580
0,580.0,580.0,584
0,580.0,584.0,584
0,584.0,584.0,588
0,584.0,588.0,584
0,588.0,584.0,580
0,584.0,580.0,584
0,580.0,584.0,576
0,584.0,576.0,584
0,576.0,584.0,588
0,584.0,588.0,592
0,588.0,592.0,580
0,592.0,580.0,596
0,580.0,596.0,592
0,596.0,592.0,588
0,592.0,588.0,596
0,588.0,596.0,588
0,596.0,588.0,584
0,588.0,584.0,592
0,584.0,592.0,584
0,592.0,584.0,584
0,584.0,584.0,588
0,584.0,588.0,584
0,588.0,584.0,580
0,584.0,580.0,584
0,580.0,584.0,580
0,584.0,580.0,1164
0,580.0,1164.0,588
0,1164.0,588.0,584
0,588.0,584.0,584
0,584.0,584.0,588
0,584.0,588.0,584
0,588.0,584.0,584
0,584.0,584.0,588
0,584.0,588.0,580
0,588.0,580.0,584
0,580.0,584.0,584
0,584.0,584.0,576
0,584.0,576.0,580
0,576.0,580.0,576
0,580.0,576.0,576
1,576.0,576.0,584
1,576.0,584.0,580
1,584.0,580.0,580
1,580.0,580.0,624
1,580.0,624.0,524
1,624.0,524.0,576
1,524.0,576.0,572
1,576.0,572.0,568
1,572.0,568.0,576
0,568.0,576.0,572
0,576.0,572.0,1140
0,572.0,1140.0,580
0,1140.0,580.0,576
0,580.0,576.0,580
0,576.0,580.0,580
0,580.0,580.0,576
0,580.0,576.0,580
0,576.0,580.0,580
0,580.0,580.0,580
0,580.0,580.0,584
0,580.0,584.0,576
0,584.0,576.0,584
0,576.0,584.0,584
0,584.0,584.0,580
0,584.0,580.0,576
1,580.0,576.0,588
1,576.0,588.0,576
1,588.0,576.0,584
1,576.0,584.0,636
1,584.0,636.0,524
1,636.0,524.0,584
1,524.0,584.0,584
1,584.0,584.0,576
0,584.0,576.0,580
0,576.0,580.0,580
0,580.0,580.0,580
0,580.0,580.0,580
0,580.0,580.0,580
0,580.0,580.0,580
0,580.0,580.0,576
0,580.0,576.0,576
0,576.0,576.0,576
0,576.0,576.0,572
0,576.0,572.0,576
0,572.0,576.0,564
0,576.0,564.0,580
0,289.9258137774413,289.9258137774413,636
0,289.9258137774413,636.0,528
0,636.0,528.0,636
0,528.0,636.0,540
0,636.0,540.0,580
1,540.0,580.0,584
1,580.0,584.0,584
1,584.0,584.0,580
1,584.0,580.0,636
1,580.0,636.0,520
1,636.0,520.0,584
1,520.0,584.0,580
0,584.0,580.0,1160
0,580.0,1160.0,576
0,1160.0,576.0,580
0,576.0,580.0,580
0,580.0,580.0,576
0,580.0,576.0,572
0,576.0,572.0,584
0,572.0,584.0,580
0,584.0,580.0,576
0,580.0,576.0,588
0,576.0,588.0,584
0,588.0,584.0,584
0,584.0,584.0,584
0,584.0,584.0,584
0,584.0,584.0,588
0,584.0,588.0,588
0,588.0,588.0,584
0,588.0,584.0,580
0,584.0,580.0,588
0,580.0,588.0,588
0,588.0,588.0,584
0,588.0,584.0,584
0,584.0,584.0,592
0,584.0,592.0,584
0,592.0,584.0,588
0,584.0,588.0,588
0,588.0,588.0,584
0,588.0,584.0,580
0,584.0,580.0,580
0,580.0,580.0,580
0,580.0,580.0,580
0,580.0,580.0,580
0,580.0,580.0,580
0,580.0,580.0,580
0,580.0,580.0,584
0,580.0,584.0,580
0,584.0,580.0,580
1,580.0,580.0,580
1,580.0,580.0,584
1,580.0,584.0,580
1,584.0,580.0,584
1,580.0,584.0,576
1,584.0,576.0,636
1,576.0,636.0,524
1,636.0,524.0,576
1,524.0,576.0,580
1,576.0,580.0,580
1,580.0,580.0,568
0,580.0,568.0,580
0,568.0,580.0,580
0,580.0,580.0,580
0,580.0,580.0,580
0,580.0,580.0,580
0,580.0,580.0,576
0,580.0,576.0,584
0,576.0,584.0,580
0,584.0,580.0,580
0,580.0,580.0,584
0,580.0,584.0,592
0,584.0,592.0,588
0,592.0,588.0,584
0,588.0,584.0,588
0,584.0,588.0,588
0,588.0,588.0,584
0,588.0,584.0,592
0,584.0,592.0,584
0,592.0,584.0,580
0,584.0,580.0,596
0,580.0,596.0,584
0,596.0,584.0,588
0,584.0,588.0,588
0,588.0,588.0,592
0,588.0,592.0,588
0,592.0,588.0,592
0,588.0,592.0,588
0,592.0,588.0,592
0,588.0,592.0,600
0,592.0,600.0,600
0,600.0,600.0,604
0,600.0,604.0,600
0,604.0,600.0,604
0,600.0,604.0,612
0,604.0,612.0,600
0,612.0,600.0,596
0,600.0,596.0,600
0,596.0,600.0,592
0,600.0,592.0,600
0,592.0,600.0,588
0,600.0,588.0,604
0,588.0,604.0,588
0,604.0,588.0,600
0,588.0,600.0,596
0,600.0,596.0,584
0,596.0,584.0,596
0,584.0,596.0,588
0,596.0,588.0,592
0,588.0,592.0,588
0,592.0,588.0,600
0,588.0,600.0,1196
0,600.0,1196.0,600
0,1196.0,600.0,596
0,600.0,596.0,600
0,596.0,600.0,1188
0,600.0,1188.0,596
0,1188.0,596.0,580
0,596.0,580.0,592
0,580.0,592.0,588
0,592.0,588.0,584
0,588.0,584.0,588
0,584.0,588.0,580
0,588.0,580.0,568
0,580.0,568.0,572
0,568.0,572.0,572
1,572.0,572.0,568
1,572.0,568.0,576
1,568.0,576.0,572
1,576.0,572.0,560
1,572.0,560.0,620
1,560.0,620.0,488
1,620.0,488.0,556
1,488.0,556.0,556
0,556.0,556.0,548
0,556.0,548.0,1096
0,548.0,1096.0,540
0,1096.0,540.0,540
0,540.0,540.0,536
0,540.0,536.0,540
0,536.0,540.0,532
0,540.0,532.0,536
1,532.0,536.0,540
1,536.0,540.0,540
1,540.0,540.0,540
1,540.0,540.0,544
1,540.0,544.0,536
1,544.0,536.0,600
1,536.0,600.0,496
1,600.0,496.0,544
0,496.0,544.0,540
0,544.0,540.0,1084
0,540.0,1084.0,596
0,1084.0,596.0,120
0,596.0,120.0,380
0,120.0,380.0,160
0,380.0,160.0,400
0,160.0,400.0,40
0,400.0,40.0,464
0,40.0,464.0,120
0,464.0,120.0,180
0,120.0,180.0,296
0,180.0,296.0,600
0,296.0,600.0,324
0,600.0,324.0,40
0,324.0,40.0,220
0,40.0,220.0,316
0,220.0,316.0,200
0,316.0,200.0,404
0,200.0,404.0,180
0,404.0,180.0,380
0,180.0,380.0,156
0,380.0,156.0,124
0,156.0,124.0,460
0,124.0,460.0,60
0,460.0,60.0,220
0,60.0,220.0,320
0,220.0,320.0,280
0,320.0,280.0,300
0,280.0,300.0,160
0,300.0,160.0,200
0,160.0,200.0,220
0,200.0,220.0,444
0,220.0,444.0,276
0,444.0,276.0,180
0,276.0,180.0,140
0,180.0,140.0,224
0,140.0,224.0,220
0,224.0,220.0,376
0,220.0,376.0,164
0,376.0,164.0,440
0,164.0,440.0,20
0,440.0,20.0,260
0,20.0,260.0,360
0,260.0,360.0,320
0,360.0,320.0,200
0,320.0,200.0,280
0,200.0,280.0,140
0,280.0,140.0,200
0,140.0,200.0,220
0,200.0,220.0,380
0,220.0,380.0,200
0,380.0,200.0,220
0,200.0,220.0,380
0,220.0,380.0,60
0,380.0,60.0,300
0,60.0,300.0,300
0,300.0,300.0,320
0,300.0,320.0,140
0,320.0,140.0,280
0,140.0,280.0,200
0,280.0,200.0,220
0,200.0,220.0,400
0,220.0,400.0,240
0,400.0,240.0,220
0,240.0,220.0,96
0,220.0,96.0,400
0,96.0,400.0,320
0,400.0,320.0,40
0,320.0,40.0,240
0,40.0,240.0,480
0,240.0,480.0,80
0,480.0,80.0,420
0,80.0,420.0,20
0,420.0,20.0,260
0,20.0,260.0,264
0,260.0,264.0,400
0,264.0,400.0,160
0,400.0,160.0,260
0,160.0,260.0,300
0,260.0,300.0,240
0,300.0,240.0,200
0,240.0,200.0,240
0,200.0,240.0,380
0,240.0,380.0,220
0,380.0,220.0,220
0,220.0,220.0,180
0,220.0,180.0,180
0,180.0,180.0,320
0,180.0,320.0,240
0,320.0,240.0,264
0,240.0,264.0,300
0,264.0,300.0,160
0,300.0,160.0,240
0,160.0,240.0,400
0,240.0,400.0,240
0,400.0,240.0,60
0,240.0,60.0,396
0,60.0,396.0,100
0,396.0,100.0,444
0,100.0,444.0,176
0,444.0,176.0,80
0,176.0,80.0,340
0,80.0,340.0,320
0,340.0,320.0,320
0,320.0,320.0,220
0,320.0,220.0,44
0,220.0,44.0,476
0,44.0,476.0,260
0,476.0,260.0,160
0,260.0,160.0,220
0,160.0,220.0,140
0,220.0,140.0,404
0,140.0,404.0,200
0,404.0,200.0,140
0,200.0,140.0,480
0,140.0,480.0,220
0,480.0,220.0,40
0,220.0,40.0,360
0,40.0,360.0,540
0,360.0,540.0,180
0,540.0,180.0,160
0,180.0,160.0,260
0,160.0,260.0,500
0,260.0,500.0,400
0,500.0,400.0,200
0,400.0,200.0,300
0,200.0,300.0,100
0,300.0,100.0,384
0,100.0,384.0,196
0,384.0,196.0,220
0,196.0,220.0,204
0,220.0,204.0,436
0,204.0,436.0,20
0,436.0,20.0,284
0,20.0,284.0,276
0,284.0,276.0,364
0,276.0,364.0,280
0,364.0,280.0,40
0,280.0,40.0,280
0,40.0,280.0,440
0,280.0,440.0,40
0,440.0,40.0,240
0,40.0,240.0,380
0,240.0,380.0,140
0,380.0,140.0,284
0,140.0,284.0,196
0,284.0,196.0,400
0,196.0,400.0,140
0,400.0,140.0,404
0,140.0,404.0,20
0,404.0,20.0,296
0,20.0,296.0,404
0,296.0,404.0,180
0,404.0,180.0,200
0,180.0,200.0,360
0,200.0,360.0,220
0,360.0,220.0,100
0,220.0,100.0,440
0,100.0,440.0,80
0,440.0,80.0,444
0,80.0,444.0,116
0,444.0,116.0,284
0,116.0,284.0,200
0,284.0,200.0,280
0,200.0,280.0,160
0,280.0,160.0,300
0,160.0,300.0,260
0,300.0,260.0,320
0,260.0,320.0,176
0,320.0,176.0,244
0,176.0,244.0,140
0,244.0,140.0,400
0,140.0,400.0,100
0,400.0,100.0,480
0,100.0,480.0,120
0,480.0,120.0,320
0,120.0,320.0,140
0,320.0,140.0,320
0,140.0,320.0,120
0,320.0,120.0,480
0,120.0,480.0,120
0,480.0,120.0,340
0,120.0,340.0,120
0,340.0,120.0,180
0,120.0,180.0,264
0,180.0,264.0,260
0,264.0,260.0,316
0,260.0,316.0,204
0,316.0,204.0,276
0,204.0,276.0,160
0,276.0,160.0,288
0,160.0,288.0,412
0,288.0,412.0,124
0,412.0,124.0,380
0,124.0,380.0,224
0,380.0,224.0,76
0,224.0,76.0,384
0,76.0,384.0,140
0,384.0,140.0,220
0,140.0,220.0,260
0,220.0,260.0,420
0,260.0,420.0,60
0,420.0,60.0,420
0,60.0,420.0,180
0,420.0,180.0,280
0,180.0,280.0,180
0,280.0,180.0,276
0,180.0,276.0,180
0,276.0,180.0,340
0,180.0,340.0,120
0,340.0,120.0,480
0,120.0,480.0,104
0,480.0,104.0,160
0,104.0,160.0,360
0,160.0,360.0,304
0,360.0,304.0,196
0,304.0,196.0,220
0,196.0,220.0,200
0,220.0,200.0,220
0,200.0,220.0,256
0,220.0,256.0,704
0,256.0,704.0,80
0,704.0,80.0,420
0,80.0,420.0,60
0,420.0,60.0,260
0,60.0,260.0,600
0,260.0,600.0,100
0,600.0,100.0,460
0,100.0,460.0,220
0,460.0,220.0,60
0,220.0,60.0,376
0,60.0,376.0,156
0,376.0,156.0,408
0,156.0,408.0,140
0,408.0,140.0,200
0,140.0,200.0,300
0,200.0,300.0,340
0,300.0,340.0,64
0,340.0,64.0,260
0,64.0,260.0,260
0,260.0,260.0,320
0,260.0,320.0,180
0,320.0,180.0,240
0,180.0,240.0,220
0,240.0,220.0,380
0,220.0,380.0,140
0,380.0,140.0,276
0,140.0,276.0,296
0,276.0,296.0,184
0,296.0,184.0,336
0,184.0,336.0,140
0,336.0,140.0,440
0,140.0,440.0,108
0,440.0,108.0,224
0,108.0,224.0,200
0,224.0,200.0,976
0,200.0,976.0,260
0,976.0,260.0,240
0,260.0,240.0,224
0,240.0,224.0,136
0,224.0,136.0,324
0,136.0,324.0,264
0,324.0,264.0,296
0,264.0,296.0,20
0,296.0,20.0,440
0,20.0,440.0,240
0,440.0,240.0,140
0,240.0,140.0,300
0,140.0,300.0,264
0,300.0,264.0,120
0,264.0,120.0,380
0,120.0,380.0,300
0,380.0,300.0,40
0,300.0,40.0,240
0,40.0,240.0,340
0,240.0,340.0,180
0,340.0,180.0,240
0,180.0,240.0,300
0,240.0,300.0,400
0,300.0,400.0,140
0,400.0,140.0,360
0,140.0,360.0,40
0,360.0,40.0,480
0,40.0,480.0,20
0,480.0,20.0,240
0,20.0,240.0,300
0,240.0,300.0,260
0,300.0,260.0,200
0,260.0,200.0,320
0,200.0,320.0,360
0,320.0,360.0,184
0,360.0,184.0,260
0,184.0,260.0,300
0,260.0,300.0,240
0,300.0,240.0,160
0,240.0,160.0,180
0,160.0,180.0,420
0,180.0,420.0,240
0,420.0,240.0,80
0,240.0,80.0,360
0,80.0,360.0,240
0,360.0,240.0,180
0,240.0,180.0,180
0,180.0,180.0,480
0,180.0,480.0,200
0,480.0,200.0,200
0,200.0,200.0,220
0,200.0,220.0,240
0,220.0,240.0,300
0,240.0,300.0,240
0,300.0,240.0,340
0,240.0,340.0,40
0,340.0,40.0,404
0,40.0,404.0,116
0,404.0,116.0,200
0,116.0,200.0,320
0,200.0,320.0,240
0,320.0,240.0,184
0,240.0,184.0,460
0,184.0,460.0,200
0,460.0,200.0,280
0,200.0,280.0,180
0,280.0,180.0,160
0,180.0,160.0,220
0,160.0,220.0,300
0,220.0,300.0,200
0,300.0,200.0,240
0,200.0,240.0,440
0,240.0,440.0,120
0,440.0,120.0,276
0,120.0,276.0,344
0,276.0,344.0,140
0,344.0,140.0,280
0,140.0,280.0,180
0,280.0,180.0,200
0,180.0,200.0,260
0,200.0,260.0,400
0,260.0,400.0,100
0,400.0,100.0,280
0,100.0,280.0,220
0,280.0,220.0,340
0,220.0,340.0,340
0,340.0,340.0,84
0,340.0,84.0,360
0,84.0,360.0,300
0,360.0,300.0,40
0,300.0,40.0,360
0,40.0,360.0,140
0,360.0,140.0,240
0,140.0,240.0,320
0,240.0,320.0,180
0,320.0,180.0,320
0,180.0,320.0,180
0,320.0,180.0,316
0,180.0,316.0,260
0,316.0,260.0,160
0,260.0,160.0,404
0,160.0,404.0,136
0,404.0,136.0,364
0,136.0,364.0,140
0,364.0,140.0,296
0,140.0,296.0,204
0,296.0,204.0,240
0,204.0,240.0,260
0,240.0,260.0,220
0,260.0,220.0,244
0,220.0,244.0,216
0,244.0,216.0,464
0,216.0,464.0,80
0,464.0,80.0,240
0,80.0,240.0,220
0,240.0,220.0,340
0,220.0,340.0,200
0,340.0,200.0,240
0,200.0,240.0,200
0,240.0,200.0,356
0,200.0,356.0,200
0,356.0,200.0,280
0,200.0,280.0,200
0,280.0,200.0,280
0,200.0,280.0,204
0,280.0,204.0,380
0,204.0,380.0,120
0,380.0,120.0,220
0,120.0,220.0,360
0,220.0,360.0,160
0,360.0,160.0,280
0,160.0,280.0,220
0,280.0,220.0,304
0,220.0,304.0,160
0,304.0,160.0,300
0,160.0,300.0,200
0,300.0,200.0,380
0,200.0,380.0,180
0,380.0,180.0,400
0,180.0,400.0,100
0,400.0,100.0,356
0,100.0,356.0,300
0,356.0,300.0,20
0,300.0,20.0,300
0,20.0,300.0,224
0,300.0,224.0,340
0,224.0,340.0,140
0,340.0,140.0,440
0,140.0,440.0,40
0,440.0,40.0,280
0,40.0,280.0,404
0,280.0,404.0,176
0,404.0,176.0,180
0,176.0,180.0,244
0,180.0,244.0,220
0,244.0,220.0,260
0,220.0,260.0,360
0,260.0,360.0,200
0,360.0,200.0,160
0,200.0,160.0,360
0,160.0,360.0,356
0,360.0,356.0,220
0,356.0,220.0,240
0,220.0,240.0,80
0,240.0,80.0,220
0,80.0,220.0,404
0,220.0,404.0,160
0,404.0,160.0,340
0,160.0,340.0,300
0,340.0,300.0,200
0,300.0,200.0,100
0,200.0,100.0,384
0,100.0,384.0,116
0,384.0,116.0,404
0,116.0,404.0,116
0,404.0,116.0,344
0,116.0,344.0,300
0,344.0,300.0,200
0,300.0,200.0,120
0,200.0,120.0,380
0,120.0,380.0,180
0,380.0,180.0,396
0,180.0,396.0,224
0,396.0,224.0,136
0,224.0,136.0,260
0,136.0,260.0,320
0,260.0,320.0,120
0,320.0,120.0,384
0,120.0,384.0,220
0,384.0,220.0,100
0,220.0,100.0,300
0,100.0,300.0,404
0,300.0,404.0,176
0,404.0,176.0,264
0,176.0,264.0,240
0,264.0,240.0,260
0,240.0,260.0,220
0,260.0,220.0,240
0,220.0,240.0,340
0,240.0,340.0,200
0,340.0,200.0,276
0,200.0,276.0,224
0,276.0,224.0,116
0,224.0,116.0,220
0,116.0,220.0,284
0,220.0,284.0,400
0,284.0,400.0,100
0,400.0,100.0,200
0,100.0,200.0,340
0,200.0,340.0,360
0,340.0,360.0,224
0,360.0,224.0,296
0,224.0,296.0,60
0,296.0,60.0,364
0,60.0,364.0,160
0,364.0,160.0,200
0,160.0,200.0,300
0,200.0,300.0,320
0,300.0,320.0,180
0,320.0,180.0,296
0,180.0,296.0,200
0,296.0,200.0,180
0,200.0,180.0,344
0,180.0,344.0,180
0,344.0,180.0,340
0,180.0,340.0,200
0,340.0,200.0,380
0,200.0,380.0,80
0,380.0,80.0,200
0,80.0,200.0,420
0,200.0,420.0,204
0,420.0,204.0,200
0,204.0,200.0,240
0,200.0,240.0,340
0,240.0,340.0,140
0,340.0,140.0,420
0,140.0,420.0,20
0,420.0,20.0,396
0,20.0,396.0,340
0,396.0,340.0,40
0,340.0,40.0,284
0,40.0,284.0,220
0,284.0,220.0,220
0,220.0,220.0,340
0,220.0,340.0,160
0,340.0,160.0,240
0,160.0,240.0,320
0,240.0,320.0,180
0,320.0,180.0,340
0,180.0,340.0,264
0,340.0,264.0,120
0,264.0,120.0,280
0,120.0,280.0,360
0,280.0,360.0,120
0,360.0,120.0,460
0,120.0,460.0,60
0,460.0,60.0,220
0,60.0,220.0,276
0,220.0,276.0,300
0,276.0,300.0,280
0,300.0,280.0,244
0,280.0,244.0,180
0,244.0,180.0,440
0,180.0,440.0,20
0,440.0,20.0,300
0,20.0,300.0,260
0,300.0,260.0,240
0,260.0,240.0,280
0,240.0,280.0,200
0,280.0,200.0,200
0,200.0,200.0,284
0,200.0,284.0,420
0,284.0,420.0,80
0,420.0,80.0,340
0,80.0,340.0,120
0,340.0,120.0,260
0,120.0,260.0,260
0,260.0,260.0,220
0,260.0,220.0,420
0,220.0,420.0,200
0,420.0,200.0,340
0,200.0,340.0,100
0,340.0,100.0,356
0,100.0,356.0,80
0,356.0,80.0,400
0,80.0,400.0,144
0,400.0,144.0,240
0,144.0,240.0,240
0,240.0,240.0,360
0,240.0,360.0,300
0,360.0,300.0,260
0,300.0,260.0,60
0,260.0,60.0,440
0,60.0,440.0,24
0,440.0,24.0,356
0,24.0,356.0,244
0,356.0,244.0,336
0,244.0,336.0,300
0,336.0,300.0,80
0,300.0,80.0,204
0,80.0,204.0,240
0,204.0,240.0,420
0,240.0,420.0,200
0,420.0,200.0,140
0,200.0,140.0,300
0,140.0,300.0,360
0,300.0,360.0,120
0,360.0,120.0,280
0,120.0,280.0,240
0,280.0,240.0,200
0,240.0,200.0,256
0,200.0,256.0,344
0,256.0,344.0,276
0,344.0,276.0,180
0,276.0,180.0,320
0,180.0,320.0,100
0,320.0,100.0,444
0,100.0,444.0,20
0,444.0,20.0,380
0,20.0,380.0,160
0,380.0,160.0,340
0,160.0,340.0,160
0,340.0,160.0,340
0,160.0,340.0,180
0,340.0,180.0,320
0,180.0,320.0,260
0,320.0,260.0,84
0,260.0,84.0,296
0,84.0,296.0,284
0,296.0,284.0,196
0,284.0,196.0,424
0,196.0,424.0,196
0,424.0,196.0,224
0,196.0,224.0,320
0,224.0,320.0,280
0,320.0,280.0,180
0,280.0,180.0,220
0,180.0,220.0,240
0,220.0,240.0,140
0,240.0,140.0,440
0,140.0,440.0,180
0,440.0,180.0,120
0,180.0,120.0,340
0,120.0,340.0,280
0,340.0,280.0,300
0,280.0,300.0,276
0,300.0,276.0,40
0,276.0,40.0,440
0,40.0,440.0,220
0,440.0,220.0,184
0,220.0,184.0,316
0,184.0,316.0,104
0,316.0,104.0,400
0,104.0,400.0,220
0,400.0,220.0,320
0,220.0,320.0,60
0,320.0,60.0,344
0,60.0,344.0,116
0,344.0,116.0,460
0,116.0,460.0,80
0,460.0,80.0,400
0,80.0,400.0,220
0,400.0,220.0,140
0,220.0,140.0,220
0,140.0,220.0,300
0,220.0,300.0,284
0,300.0,284.0,196
0,284.0,196.0,324
0,196.0,324.0,100
0,324.0,100.0,380
0,100.0,380.0,300
0,380.0,300.0,60
0,300.0,60.0,420
0,60.0,420.0,140
0,420.0,140.0,280
0,140.0,280.0,260
0,280.0,260.0,140
0,260.0,140.0,320
0,140.0,320.0,380
0,320.0,380.0,200
0,380.0,200.0,256
0,200.0,256.0,100
0,256.0,100.0,444
0,100.0,444.0,140
0,444.0,140.0,180
0,140.0,180.0,300
